,model,step,restart,candidate,result,best_f,steps_to_best_f,peak_memory,runtime_ms
429,BoBn,129,2,"{'x5': 0.9966032656034202, 'x1': 2.2030402136009712, 'x4': 1.1136598592359257, 'x3': 1.2850712985535662, 'x2': 1.570796297537852}",4.495851039886475,4.496128082275391,38,341770752,26.020243406295776
430,BoBn,130,2,"{'x5': 0.9966029978915965, 'x1': 2.203039957000964, 'x4': 1.1136600357289805, 'x3': 1.285071236898032, 'x2': 1.570805611822399}",4.495826244354248,4.496128082275391,38,342268928,23.120592832565308
431,BoBn,131,2,"{'x5': 0.9966043860452825, 'x1': 2.203052177874221, 'x4': 1.1136602276148155, 'x3': 1.285071146920962, 'x2': 1.5707961727995203}",4.495693683624268,4.496128082275391,38,342167552,26.002556085586548
432,BoBn,132,2,"{'x5': 0.9966160818783737, 'x1': 2.2030393491736397, 'x4': 1.1136603447346458, 'x3': 1.2850711298326076, 'x2': 1.5708048925775793}",4.495819568634033,4.496128082275391,38,343756800,33.058300495147705
433,BoBn,133,2,"{'x5': 0.9966088313287573, 'x1': 2.2030516838809433, 'x4': 1.1136604903152847, 'x3': 1.2850858583858733, 'x2': 1.5707959911155105}",4.495911598205566,4.496128082275391,38,344855040,31.68277144432068
434,BoBn,134,2,"{'x5': 0.9966098076928174, 'x1': 2.2030511751768147, 'x4': 1.1136670568340434, 'x3': 1.285070967612436, 'x2': 1.5708092104764648}",4.4956889152526855,4.496128082275391,38,347261440,23.649567365646362
435,BoBn,135,2,"{'x5': 0.9966090673626892, 'x1': 2.203050454610246, 'x4': 1.1136607737229172, 'x3': 1.2850710655691215, 'x2': 1.5708095448776427}",4.495882987976074,4.496128082275391,38,345593344,20.073888540267944
436,BoBn,136,2,"{'x5': 0.9966169001750571, 'x1': 2.203050860784282, 'x4': 1.1136608720933152, 'x3': 1.2850707881750776, 'x2': 1.5707960622160158}",4.495842456817627,4.496128082275391,38,345931776,18.712230443954468
437,BoBn,137,2,"{'x5': 0.9966032882857984, 'x1': 2.203037994069549, 'x4': 1.1136610551375867, 'x3': 1.285070701578102, 'x2': 1.5707958358035383}",4.495991230010986,4.496128082275391,38,346233856,29.702937841415405
438,BoBn,138,2,"{'x5': 0.9966186144025645, 'x1': 2.2030377365334544, 'x4': 1.1136611134837247, 'x3': 1.2850706225173445, 'x2': 1.5707957973251745}",4.495957374572754,4.496128082275391,38,346626048,33.219568967819214
439,BoBn,139,2,"{'x5': 0.9966034441566144, 'x1': 2.2030375467843935, 'x4': 1.113667529221357, 'x3': 1.2850705869834649, 'x2': 1.5708054523155561}",4.496109962463379,4.496128082275391,38,347814912,31.605409145355225
440,BoBn,140,2,"{'x5': 0.996619063791971, 'x1': 2.2030371566562326, 'x4': 1.1136614741396504, 'x3': 1.2850704775522792, 'x2': 1.5708062289310902}",4.4959716796875,4.496128082275391,38,348244992,27.55922532081604
441,BoBn,141,2,"{'x5': 0.9966034533909338, 'x1': 2.203036535055015, 'x4': 1.1136616191368451, 'x3': 1.285070341894882, 'x2': 1.5707958767289663}",4.495931148529053,4.496128082275391,38,348824064,18.883848428726196
442,BoBn,142,2,"{'x5': 0.9966034343053845, 'x1': 2.203036593905927, 'x4': 1.1136682554058845, 'x3': 1.285070340818378, 'x2': 1.5707955684363413}",4.495956897735596,4.496128082275391,38,348974080,34.581254959106445
443,BoBn,143,2,"{'x5': 0.9966191413900847, 'x1': 2.203036327943214, 'x4': 1.1136617673967868, 'x3': 1.2850702047664506, 'x2': 1.5708058472212165}",4.49591064453125,4.496128082275391,38,351365120,40.62633514404297
444,BoBn,144,2,"{'x5': 0.9966191312417032, 'x1': 2.20303605829114, 'x4': 1.1136617394782686, 'x3': 1.2850847476749887, 'x2': 1.5707958352475948}",4.495923042297363,4.496128082275391,38,350361088,31.908302545547485
445,BoBn,145,2,"{'x5': 0.9966038602475107, 'x1': 2.20303578800642, 'x4': 1.1136685591673199, 'x3': 1.2850701004017955, 'x2': 1.5707956304523834}",4.495879173278809,4.496128082275391,38,350314496,30.340330839157104
446,BoBn,146,2,"{'x5': 0.996619130921403, 'x1': 2.20303545362255, 'x4': 1.1136620832084747, 'x3': 1.285069993472638, 'x2': 1.5708059763450204}",4.495840072631836,4.496128082275391,38,352237056,30.75711154937744
447,BoBn,147,2,"{'x5': 0.996603625981441, 'x1': 2.2030352289207693, 'x4': 1.1136688721492651, 'x3': 1.2850699933271417, 'x2': 1.5708059862708952}",4.49606466293335,4.496128082275391,38,353184768,33.80754780769348
448,BoBn,148,2,"{'x5': 0.9966034851996829, 'x1': 2.2030350173890065, 'x4': 1.1136633682222201, 'x3': 1.2850698611716722, 'x2': 1.570795582941799}",4.495845317840576,4.496128082275391,38,350999552,30.24665665626526
449,BoBn,149,2,"{'x5': 0.996619198426403, 'x1': 2.2030348203440577, 'x4': 1.113662525519364, 'x3': 1.2850697842918144, 'x2': 1.5707957219402537}",4.4959330558776855,4.496128082275391,38,353746432,18.072554111480713
450,BoTorch,0,0,"[0.9548369248201807, 0.0, 2.065155269767753, 0.9214143819925033, 0.5907162583627741]",0.07606828666808865,1.188902735710144,0,37479424,0.44219446182250977
451,BoTorch,1,0,"[1.417827164816408, 0.0, 2.380239928820452, 0.0, 1.5686068937341204]",0.004320668458859507,1.188902735710144,0,37483520,0.19492626190185547
452,BoTorch,2,0,"[3.1415927410125732, 2.409471734011534, 2.604503000918029, 1.2402347367152768, 1.6214544741889747]",0.25569819765661306,1.188902735710144,0,37487104,0.2997899055480957
453,BoTorch,3,0,"[1.2400657181063632, 0.7495711711109659, 1.8202657264367403, 3.1415927410125732, 0.0]",5.6118903598485885e-05,1.188902735710144,0,37490176,0.1547996997833252
454,BoTorch,4,0,"[1.906367164663103, 0.2502891660444717, 2.251786949732557, 2.4155918577882862, 1.0767241824282558]",1.3322838913497606,1.3322838913497606,4,37494784,0.09421992301940918
455,BoTorch,5,0,"[0.9124766187561117, 2.480831039523154, 3.000323960784125, 3.0934995769952778, 0.5051249996824159]",0.0007270357936605746,1.3322838913497606,4,37496832,0.0934743881225586
456,BoTorch,6,0,"[0.3829024946634829, 0.05310821703107704, 0.9591470246816602, 3.128612022763777, 1.0300361483393616]",0.7503672101002388,1.3322838913497606,4,37498880,0.09382343292236328
457,BoTorch,7,0,"[1.542346729724332, 0.874796072893046, 1.3362180819486724, 0.4750574270506558, 2.669931051205352]",0.9424518696544059,1.3322838913497606,4,37502464,0.10085391998291016
458,BoTorch,8,0,"[2.052689148124513, 0.0, 2.4742593418073855, 2.2216913819274846, 1.3901150309346166]",0.5206964771802596,1.3322838913497606,4,37506048,0.11807394027709961
459,BoTorch,9,0,"[1.4897735603664553, 2.1685955829175785, 0.9476228813398724, 0.9006520915109129, 2.3895328709846178]",0.040673142892265056,1.3322838913497606,4,37508096,0.09583520889282227
460,BoTorch,10,0,"[0.11606775394043867, 1.9301459156223455, 1.0056566939416944, 2.683592514994589, 1.6166267834765258]",0.05723898009574132,1.3322838913497606,4,37511680,0.1012125015258789
461,BoTorch,11,0,"[1.399985734827509, 1.411345598316096, 3.031369055303653, 0.11413932064550436, 0.37836572517401024]",0.3892026575468357,1.3322838913497606,4,37513728,0.0952751636505127
462,BoTorch,12,0,"[0.10508595238159724, 3.0566752156652734, 3.0193435728479856, 0.3555423767805621, 0.3389643399489073]",1.1902608158702545e-05,1.3322838913497606,4,37517312,0.09812641143798828
463,BoTorch,13,0,"[2.8991398977604566, 2.0553028676172858, 1.7417246248019103, 1.8979141809214706, 1.1804423151451837]",0.817602361227248,1.3322838913497606,4,37520896,0.12113690376281738
464,BoTorch,14,0,"[0.38045087503546515, 0.8937358739959533, 1.7072632858527415, 3.0688897568812576, 3.122550187466755]",8.593806483133192e-05,1.3322838913497606,4,37522944,0.11763739585876465
465,BoTorch,15,0,"[0.47162957875448774, 2.163973838366189, 0.95802008618879, 1.5492656419344686, 2.290165190505402]",0.0635809683699477,1.3322838913497606,4,37526528,0.12185955047607422
466,BoTorch,16,0,"[1.4906295986077045, 2.2178278217964675, 1.7623978375851779, 0.7198079031694815, 2.0949658518606027]",0.0004467673149081246,1.3322838913497606,4,37531136,0.11211252212524414
467,BoTorch,17,0,"[3.134152026389895, 2.095986011959896, 2.7979967028173878, 0.8088036316923664, 1.2459570462854574]",0.07955650847005262,1.3322838913497606,4,37534720,0.11803722381591797
468,BoTorch,18,0,"[1.8080307858675826, 1.782376193519819, 3.0822558311695456, 1.9968829002226784, 1.198393610771078]",0.40564006135200037,1.3322838913497606,4,37538304,0.11712980270385742
469,BoTorch,19,0,"[0.48420960958189485, 1.785201214220452, 2.545921887212328, 2.371766128331231, 0.6303313807547939]",0.11463924012517646,1.3322838913497606,4,37541888,0.1109158992767334
470,BoTorch,20,0,"[0.9635098912425388, 0.1481645519997632, 0.7584280813410083, 2.7323889681205547, 2.8610216409442213]",-8.051277901524687e-05,1.3322838913497606,4,37545472,0.10007071495056152
471,BoTorch,21,0,"[2.5928004078696243, 0.9982371214116859, 0.8472751042369975, 1.0779715629699438, 2.398752450153644]",0.8274522568087902,1.3322838913497606,4,37549056,0.10846090316772461
472,BoTorch,22,0,"[0.17787648631072073, 1.2565750815504217, 1.1889932500324574, 3.0603053153173643, 1.0685655407381989]",1.0743299417149679,1.3322838913497606,4,37551104,0.10935854911804199
473,BoTorch,23,0,"[1.9041675473104325, 2.5467181681742126, 2.568667537098588, 0.7632105245220411, 1.014658184203231]",0.9844202836595817,1.3322838913497606,4,37556224,0.11214876174926758
474,BoTorch,24,0,"[0.5993135316223319, 1.581482469499701, 0.32607742986163646, 1.3981311145292363, 1.8633305390916355]",0.9958910882320158,1.3322838913497606,4,37559808,0.11378836631774902
475,BoTorch,25,0,"[1.87448401116602, 1.824931832094292, 0.8388867785504317, 0.41457375032255994, 0.7125922175378541]",0.15548079659849134,1.3322838913497606,4,37563392,0.11167478561401367
476,BoTorch,26,0,"[1.9495317429050163, 2.5656747430962836, 2.4635497603962087, 0.6013165532605314, 1.4851778352767475]",0.27647141999138264,1.3322838913497606,4,37566976,0.11565899848937988
477,BoTorch,27,0,"[2.533708168156327, 0.27767870906245773, 1.1610318757280624, 1.55724314510291, 0.015253601466751476]",0.46198169511203924,1.3322838913497606,4,37570560,0.11752629280090332
478,BoTorch,28,0,"[2.402953895403328, 2.7897617640957018, 2.745282417451822, 0.6414428027107377, 2.9836163854787823]",0.6769795610002101,1.3322838913497606,4,37574144,0.11504626274108887
479,BoTorch,29,0,"[2.1229680210996915, 0.16309736770700245, 2.889496511212073, 0.2767018484136796, 1.4008840484765894]",0.9233988212535402,1.3322838913497606,4,37578752,0.13645339012145996
480,BoTorch,30,0,"[1.8842352879257518, 0.6193480167994003, 1.2027349548805755, 0.6228290216883758, 0.84718553853802]",0.8906916455015998,1.3322838913497606,4,37582336,0.12365055084228516
481,BoTorch,31,0,"[2.8728691711139387, 2.5665298889574792, 1.8660634339865811, 0.6627352102174666, 2.535052121774787]",0.03301920179723563,1.3322838913497606,4,37587456,0.11876940727233887
482,BoTorch,32,0,"[0.14199580372069698, 3.0225490985516243, 2.556271994875291, 2.913959486531046, 1.2431708748384185]",0.16047616905483447,1.3322838913497606,4,37591040,0.12148475646972656
483,BoTorch,33,0,"[2.9961121609999877, 0.04173634005888882, 0.7650054694643638, 1.3329209717190504, 1.4565913268013242]",0.005411545276480129,1.3322838913497606,4,37594624,0.1293342113494873
484,BoTorch,34,0,"[1.7626538365528288, 1.5899215935550648, 0.8034459983649211, 1.5496793112912544, 1.280242835060229]",1.0121667119395077,1.3322838913497606,4,37599744,0.1357278823852539
485,BoTorch,35,0,"[0.5902459525718073, 1.5056253987916812, 2.931866379666163, 2.772473108935596, 0.15177602870418694]",0.9051387727047643,1.3322838913497606,4,37603328,0.14036917686462402
486,BoTorch,36,0,"[2.353904374997624, 2.2554551847342, 0.5620091780796543, 2.9581497517769098, 1.9700185594389452]",0.6346421020383894,1.3322838913497606,4,37608448,0.12230134010314941
487,BoTorch,37,0,"[3.0788998004497237, 2.6738118130997925, 2.9078184546986807, 0.34563572348730753, 1.0443911172408826]",1.1468298878939849,1.3322838913497606,4,37612032,0.12662339210510254
488,BoTorch,38,0,"[1.784195809113317, 2.2264523590201932, 1.9665184312843054, 0.49089171045844204, 0.3737730985448806]",0.03652846195386496,1.3322838913497606,4,37615616,0.12778377532958984
489,BoTorch,39,0,"[2.4865107489038927, 1.3763958524492281, 1.760964997061748, 2.226767456954055, 0.5969554509789055]",0.3719395569628691,1.3322838913497606,4,37620736,0.13413047790527344
490,BoTorch,40,0,"[0.41793927538098075, 0.6205775819242232, 1.1680322432191192, 0.6697529045107364, 1.0084373326324036]",1.271789809303362,1.3322838913497606,4,37625856,0.12280845642089844
491,BoTorch,41,0,"[0.7717108717179318, 0.8190457147302616, 1.3391034180392944, 1.2413925123401226, 1.2440731695473437]",0.9924638597914667,1.3322838913497606,4,37628416,0.2009589672088623
492,BoTorch,42,0,"[1.01527755183231, 0.6018999783485719, 2.0602455861256055, 1.3589242712467784, 1.1753738967549456]",0.02256215469842678,1.3322838913497606,4,37634560,0.35381412506103516
493,BoTorch,43,0,"[0.7980474062559528, 2.19361302175904, 0.7058954231117098, 1.481332748103581, 2.656558186051151]",0.2652754437812204,1.3322838913497606,4,37639168,0.11877107620239258
494,BoTorch,44,0,"[0.7079351848654434, 0.9225222956202684, 0.5375256356533162, 0.8588848586532075, 1.301889821355421]",0.010498830920643656,1.3322838913497606,4,37643264,0.147552490234375
495,BoTorch,45,0,"[2.3941005782664915, 2.04552581424028, 3.101542838333212, 1.672401862204449, 1.9900701987938885]",0.3547254593944114,1.3322838913497606,4,37649408,0.11142635345458984
496,BoTorch,46,0,"[0.7278280504011203, 0.4703897468702989, 1.7320495572987205, 2.52134971968488, 0.6634036818748812]",0.3245160194731949,1.3322838913497606,4,37652992,0.1185450553894043
497,BoTorch,47,0,"[0.8023041351813909, 2.9200467970842094, 0.16508784043356872, 0.33914276622032835, 1.7039708803677933]",0.912466029506881,1.3322838913497606,4,37658112,0.12637782096862793
498,BoTorch,48,0,"[1.3440749382597594, 1.135397793492341, 2.7200911400501635, 0.3394594909191395, 2.025411225518634]",0.0020404097786680684,1.3322838913497606,4,37663232,0.16631317138671875
499,BoTorch,49,0,"[2.7120418456379025, 2.3537980588861727, 2.933811130349807, 2.0142650065922885, 1.4997152066611397]",0.16025238225134014,1.3322838913497606,4,37668352,0.16645526885986328
500,BoTorch,50,0,"[1.413683871048178, 2.7580439144945035, 0.07826536162716002, 1.9748853047395598, 0.1666234421774182]",0.795801485723267,1.3322838913497606,4,37673472,0.1582345962524414
501,BoTorch,51,0,"[1.431231573897297, 1.1039404925341467, 0.2743669550224548, 0.5988644333145166, 1.6892687463672207]",0.7416896947514366,1.3322838913497606,4,37678592,0.1635746955871582
502,BoTorch,52,0,"[3.0889744991474197, 0.7085346502852696, 2.298576533745668, 1.9639423495084762, 0.8801933074139989]",1.1031211282738111,1.3322838913497606,4,37683712,0.16273784637451172
503,BoTorch,53,0,"[1.5389590531597386, 3.0947509454517608, 1.536472259128444, 0.24396887700319336, 1.6275245842769182]",0.08273058710028745,1.3322838913497606,4,37688832,0.16164898872375488
504,BoTorch,54,0,"[2.311424787684536, 0.9943442026676685, 2.3353493096569258, 1.2347999139899368, 0.14851846115134792]",0.910390265920496,1.3322838913497606,4,37692416,0.1058192253112793
505,BoTorch,55,0,"[2.3631045909824144, 1.074948085722991, 0.8703029188444023, 2.3258618321442603, 1.9992212490265027]",0.4570477792983645,1.3322838913497606,4,37701632,0.17813825607299805
506,BoTorch,56,0,"[0.5042671825327327, 1.232841221696609, 2.5529461002687404, 1.382468513340338, 2.6208483342616695]",0.4973457241856304,1.3322838913497606,4,37706752,0.15089988708496094
507,BoTorch,57,0,"[0.00042134967691564995, 2.502669744543425, 0.9401279977850474, 1.729712267647615, 1.987073686053723]",0.004140565178761096,1.3322838913497606,4,37711872,0.16039705276489258
508,BoTorch,58,0,"[2.017245374661457, 0.4045547581201127, 2.2459097589798107, 1.7475018636384825, 0.8464410420016228]",1.2289174432435126,1.3322838913497606,4,37715968,4.141382455825806
509,BoTorch,59,0,"[0.3540663991920885, 0.8004223231955988, 1.2052156477353024, 1.48295124216668, 1.0104280836556123]",1.4876007748238047,1.4876007748238047,59,37721088,3.9044225215911865
510,BoTorch,60,0,"[0.29364224544150486, 0.7617777870282499, 1.2282017291898504, 1.58824235654694, 0.8321333422962686]",0.8698036329717971,1.4876007748238047,59,37726208,6.471013784408569
511,BoTorch,61,0,"[0.5863571753152013, 0.8534207261973282, 1.1891310220455586, 1.4351043189140251, 1.4620705430733976]",0.5685315313964494,1.4876007748238047,59,37731328,4.732961654663086
512,BoTorch,62,0,"[2.078501867656811, 0.17782907650988464, 2.297177597636107, 1.9403869919755172, 0.9754809892515398]",2.5209610527868516,2.5209610527868516,62,37736448,5.8206892013549805
513,BoTorch,63,0,"[1.9769042707640432, 0.6206959617243537, 2.054817424367943, 2.1014817453576917, 0.9779836258439553]",1.1252457541076317,2.5209610527868516,62,37964800,0.6884119510650635
514,BoTorch,64,0,"[0.762991104359062, 2.2330068436974626, 1.9571712388418372, 2.7726886845497556, 1.4226645264298499]",-0.00011401496513884399,2.5209610527868516,62,38006784,0.23101472854614258
515,BoTorch,65,0,"[2.247534214897875, 0.036197793842817606, 2.3567993910170837, 1.932472277205907, 0.9671937342324887]",2.4742708010580334,2.5209610527868516,62,38048768,0.36106133460998535
516,BoTorch,66,0,"[1.9999946012241527, 0.1523922923825893, 2.3581587637504486, 1.9993912369716702, 0.9685726768449948]",1.3725564450164318,2.5209610527868516,62,38092288,0.38580775260925293
517,BoTorch,67,0,"[2.84122747810423, 0.00949813633408736, 2.3607181794666765, 1.9467712310418017, 0.5123257167358397]",0.831788386142731,2.5209610527868516,62,38135296,0.26239013671875
518,BoTorch,68,0,"[2.5804585079279505, 3.030501740889535, 0.052217990393363944, 0.7754577912163696, 3.0962660195285507]",0.022807520530951204,2.5209610527868516,62,38178816,0.237548828125
519,BoTorch,69,0,"[2.3822555057992156, 0.9864374725520353, 2.052584996891432, 1.1337947248906344, 2.0250968005271073]",1.2656722114530057,2.5209610527868516,62,38220800,0.36478424072265625
520,BoTorch,70,0,"[1.0598687616918723, 2.500559602188809, 2.775034327463326, 0.758921702098887, 0.06584656778326425]",0.028000370803614786,2.5209610527868516,62,38262784,0.25366950035095215
521,BoTorch,71,0,"[2.4331650424285685, 0.0, 2.362966400889083, 1.1458805121022912, 1.0045448247245532]",1.9067348749465185,2.5209610527868516,62,38306304,0.2722482681274414
522,BoTorch,72,0,"[0.7643553632810274, 1.2659172181478673, 1.1068423135102423, 2.519498414359067, 0.8648515387979927]",0.727344387056293,2.5209610527868516,62,38349824,0.23627519607543945
523,BoTorch,73,0,"[1.8645142563625783, 0.6727758726621835, 0.10353908031655146, 1.184232370264513, 1.5708816644843537]",0.6848626615704839,2.5209610527868516,62,38391808,0.2652606964111328
524,BoTorch,74,0,"[0.5160044964512911, 0.46657856721331714, 1.5854111156300443, 1.1974466112069648, 2.0998793608018405]",0.48355268112267874,2.5209610527868516,62,38435328,0.2853841781616211
525,BoTorch,75,0,"[2.395078729209051, 1.932135390638754, 1.6781332974440744, 2.4081447414359145, 0.9789064607713194]",1.2321240466367223,2.5209610527868516,62,38477312,0.22862982749938965
526,BoTorch,76,0,"[1.9660654416142909, 0.5265436248387001, 2.4756429086665976, 0.7157934949272726, 2.824939306794704]",0.28313659748413533,2.5209610527868516,62,38520832,0.2792479991912842
527,BoTorch,77,0,"[2.691490859663559, 0.591903368581671, 0.22689075331556952, 0.997858933670982, 0.5208320589529802]",0.3315001872651984,2.5209610527868516,62,38564352,0.27812838554382324
528,BoTorch,78,0,"[1.5846312749419922, 0.8668609065749966, 0.3779450425877573, 1.6928551574325768, 2.3414493037101893]",0.0013313848970671403,2.5209610527868516,62,38606336,0.30779051780700684
529,BoTorch,79,0,"[2.6988666587575816, 2.106798820143354, 0.3129544340481638, 1.4590264271579312, 2.7128298230765377]",0.002294215935091781,2.5209610527868516,62,38649856,0.25780773162841797
530,BoTorch,80,0,"[1.5581257323822006, 2.5119632361875457, 2.1846138399822967, 2.05329406160084, 1.2735481413845051]",0.6545997053835659,2.5209610527868516,62,38694400,0.2904975414276123
